cod_municipio,anio,cod_departamento,nombre_departamento,nombre_municipio,pobl_rur,pobl_urb,pobl_tot,discapital,altura,areaoficialhas,indrural,DF_desemp_fisc,y_total,y_corr,y_transf,y_cap_regalias,y_cap_transf,g_cap_FBKF,MDM,SGP_total,hectareas_formalizadas,hectareas_adjudicadas,n_registros_formalizacion,n_registros_adjudicacion,n_asesinatos_sel_civiles_cmh,n_lideres_tierras_amb_cmh,n_homicidios_firmantes_paz,hectareas_coca,n_extorsiones,vrf_peq_productor,vrf_grande_productor,vrf_mediano_productor,vrf_mujer_rural,nuf_peq_productor,nuf_mujer_rural,vrf_credito_total,n_acciones_belicas,n_homicidios_md,n_homicidios_md_hombres,n_homicidios_md_mujeres,n_homicidios_md_rural,n_homicidios_md_urbano,n_lideres_asesinados_SD,n_lideres_rurales_SD,pdet,pnis,tasa_asesinatos_sel_civiles,tasa_lideres_tierras_amb,tasa_firmantes_paz,tasa_homicidios_md,tasa_homicidios_md_hombres,tasa_homicidios_md_mujeres,tasa_homicidios_md_rural,tasa_homicidios_md_urbano,prop_homicidios_md_rural,ln_homicidios_md,tasa_extorsiones,SGP_total_mill,vrf_peq_pc,vrf_grande_pc,vrf_mediano_pc,vrf_credito_total_pc,tasa_acciones_belicas,ln_acciones_belicas,tasa_lideres_asesinados_SD,tasa_lideres_rurales_SD,ln_lideres_asesinados_SD
66075,2021,66,Risaralda,Balboa,4719,1627,6346,30.819520950317383,1550,13800,0.7436180114746094,75.60523767576625,14433.78313,5814.4100486,894.8459456,60.32211,6527.735233,99.67586,68.10814666748047,5320337561,0,0,0,0,0,0,0,0,2,1836.781702,62909.382257,1799.780928,684.086158,207,72,66545.94488699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,31.51591553734636,5320.337561,289.43928490387646,9913.233888591238,283.60871856287423,10486.281892057988,0,0,0,0,0
66075,2022,66,Risaralda,Balboa,4705,1701,6406,30.819520950317383,1550,13800,0.7344676852226257,76.2735823447078,15646.874223000003,6521.318869400001,1006.1330704,0,7593.966203,1321.599329,59.3382289251828,5894627229,0,0,0,0,0,0,0,0,1,2812.686767578125,0,1258.362159729004,463.9858093261719,249,33,4071.048927307129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,15.610365282547612,5894.627229,439.0706786728262,0,196.43492971105275,635.505608383879,0,0,0,0,0
66075,2023,66,Risaralda,Balboa,4712,1761,6473,30.819520950317383,1550,13800,0.7279468774795532,NA,17538.877885,7127.7613129,1144.5866279,NA,9030.040963,3586.62195,64.50233666792748,6271797938,0,0,0,0,0,0,0,0,2,475.163356,0,715.281254,104.230592,56,14,1190.44461,0,1,1,0,1,0,0,0,0,0,0,0,0,15.44878727019929,15.44878727019929,0,15.44878727019929,0,1,0.6931471805599453,30.89757454039858,6271.797938,73.40697605437974,0,110.50227931407385,183.90925536845356,0,0,0,0,0
66088,2012,66,Risaralda,Belén de Umbría,14674,13052,27726,50.420475006103516,1500,20700,0.5292505025863647,65.42,13391.132,2684.974,655.033,49.337,8737.047,8405.041,NA,7005725163,0,0,0,0,0,0,0,0,5,2781.44944,0,2939.1998,0,698,0,5720.64924,0,13,12,1,6,7,0,0,0,0,0,0,0,46.887398110077186,43.28067517853278,3.6067229315443985,21.64033758926639,25.247060520810795,0.46153846153846156,2.6390573296152584,18.033614657721994,7005.725163,100.31917478179325,0,106.0087931905071,206.32796797230034,0,0,0,0,0
66088,2013,66,Risaralda,Belén de Umbría,14645,13078,27723,50.420475006103516,1500,20700,0.5282617211341858,67.94,17443.355,2807.1099999999997,742.79,1578.299,10706.407,8021.239,NA,7469904075,0,0,0,0,4,3,0,0,0,2536.245052,170,759.020216,0,572,0,3465.265268,0,10,9,1,9,1,0,0,0,0,14.42845290913682,10.821339681852614,0,36.07113227284204,32.46401904555784,3.607113227284205,32.46401904555784,3.607113227284205,0.9,2.3978952727983707,0,7469.904075,91.48523074703316,6.132092486383148,27.37871860909714,124.99604184251343,0,0,0,0,0
66088,2014,66,Risaralda,Belén de Umbría,14624,13101,27725,50.420475006103516,1500,20700,0.5274661779403687,68.61268493360112,18625.034,3436.62,933.802,1461.048,11664.354,18373.296,NA,7861339353,0,0,0,0,0,0,0,0,0,2840.588451,0,1518.875,0,592,0,4359.463451,0,6,6,0,4,2,0,0,0,0,0,0,0,21.641118124436428,21.641118124436428,0,14.42741208295762,7.21370604147881,0.6666666666666666,1.9459101490553132,0,7861.339353,102.45585035166816,0,54.78358881875563,157.2394391704238,0,0,0,0,0
66088,2015,66,Risaralda,Belén de Umbría,14593,13125,27718,50.420475006103516,1500,20700,0.5264809727668762,69.91221144992238,18517.0546875,4136.9609375,818.776000976562,6.74300003051757,11860.5107421875,2221.41088867187,NA,9258772546,0,0,0,0,0,0,0,0,0,2719.513107,149,1892.563143,0,586,0,4761.07625,0,8,8,0,5,3,0,0,0,0,0,0,0,28.86211126343892,28.86211126343892,0,18.038819539649324,10.823291723789595,0.625,2.1972245773362196,0,9258.772546,98.1136123457681,5.375568222815499,68.2792100079371,171.7683905765207,0,0,0,0,0
66088,2016,66,Risaralda,Belén de Umbría,14571,13153,27724,50.420475006103516,1500,20700,0.5255734920501709,72.67,20738.559999999998,4753.607,843.154,6.863,13700.509,2693.67,51.75750193524907,9335586122,0,0,0,0,0,0,0,0,3,3043.155102,400,2127.980348,0,619,0,5571.13545,0,9,9,0,7,2,0,0,0,0,0,0,0,32.462848073871015,32.462848073871015,0,25.24888183523301,7.213966238638004,0.7777777777777778,2.302585092994046,10.820949357957005,9335.586122,109.76609082383496,14.427932477276006,76.75589193478574,200.9499152358967,0,0,0,0,0
66088,2017,66,Risaralda,Belén de Umbría,14553,13174,27727,50.420475006103516,1500,20700,0.5248674750328064,71.8191441497813,22979.19549560547,4806.164245605469,906.22265625,0,15046.958984375,2070.500244140625,53.181116590043096,9847103854,18.6,0,2,0,2,2,0,0,2,3377.397014,0,5797.522934,0,679,0,9174.919947999999,0,13,13,0,11,2,0,0,0,0,7.213185703465936,7.213185703465936,0,46.88570707252858,46.88570707252858,0,39.67252136906264,7.213185703465936,0.8461538461538461,2.6390573296152584,7.213185703465936,9847.103854,121.80895928156671,0,209.0930477152234,330.9020069967901,0,0,0,0,0
66088,2018,66,Risaralda,Belén de Umbría,12230,12460,24690,50.420475006103516,1500,20700,0.4953422546386719,72.75976248,25791.58250499,5427.648039809999,1175.049845,1724.38976,15499.999409,3653.5744,54.52259629054934,10614744066,8.87,0,5,0,0,0,0,0,2,4355.308875,162.04,4866.077111,5,864,1,9383.425985999998,0,4,3,1,3,1,0,0,0,0,0,0,0,16.200891049007698,12.150668286755772,4.0502227622519245,12.150668286755772,4.0502227622519245,0.75,1.6094379124341003,8.100445524503849,10614.744066,176.39971142162818,6.5629809639530166,197.0869627784528,380.04965516403394,0,0,0,0,0
66088,2019,66,Risaralda,Belén de Umbría,12045,12615,24660,50.420475006103516,1500,20700,0.4884428083896637,71.87478099789979,26937.77088163,6217.00345572,1457.4265217500001,0,18949.04819197,4009.66828812,50.6329951904608,12285123812,1.3881,0,1,0,0,0,0,0,1,3437.364601,0,7006.049925,168.45,607,31,10443.414526,0,7,7,0,4,3,0,0,0,0,0,0,0,28.386050283860506,28.386050283860506,0,16.220600162206,12.165450121654501,0.5714285714285714,2.0794415416798357,4.0551500405515,12285.123812,139.3902920113544,0,284.1058363746959,423.4961283860503,0,0,0,0,0
66088,2020,66,Risaralda,Belén De Umbría,11922,12786,24708,50.420475006103516,1500,20700,0.48251578211784363,69.38,33354.957780870005,6184.57264571,1748.7038061,0,24089.30523891,3425.701314,55.05498123168945,13853608077,0.9861,0,5,0,0,0,0,0,1,4219.167561,117.5,8617.041401,147.907639,591,23,12953.708962,0,8,7,1,5,3,0,0,0,0,0,0,0,32.37817710862878,28.330904970050188,4.047272138578598,20.23636069289299,12.141816415735793,0.625,2.1972245773362196,4.047272138578598,13853.608077,170.76119317629917,4.755544762829853,348.7551157924559,524.2718537315849,0,0,0,0,0
66088,2021,66,Risaralda,Belén de Umbría,11739,13160,24899,50.420475006103516,1500,20700,0.47146472334861755,70.798812900365,33827.136527,8075.8384387999995,2069.7084158000002,0,25023.915439,4085.777229,62.50102233886719,15191312591,42.182983999999976,0,83,0,0,0,0,0,2,4517.950776,0,8793.581834,145.698823,538,19,13311.53261,0,4,4,0,2,2,0,0,0,0,0,0,0,16.064902204907828,16.064902204907828,0,8.032451102453914,8.032451102453914,0.5,1.6094379124341003,8.032451102453914,15191.312591,181.45109345756856,0,353.1700804851601,534.6211739427287,0,0,0,0,0
66088,2022,66,Risaralda,Belén de Umbría,11703,13432,25135,50.420475006103516,1500,20700,0.4656057357788086,71.73603711899749,36446.855414,8176.5280135,1658.1107245,0,27213.6488125,6337.693401,53.95479112191017,14723477770,16.357100000000003,0,31,0,0,0,0,0,2,4295.548812866211,124.7035903930664,7223.7757568359375,147.6529998779297,460,18,11644.028160095215,0,5,5,0,3,2,0,0,0,0,0,0,0,19.89258006763477,19.89258006763477,0,11.935548040580864,7.957032027053909,0.6,1.791759469228055,7.957032027053909,14723.47777,170.8990973887492,4.961352313231208,287.3990752669957,463.2595249689761,0,0,0,0,0
66088,2023,66,Risaralda,Belén de Umbría,11721,13678,25399,50.420475006103516,1500,20700,0.46147486567497253,NA,43561.153302,9966.61347015,1824.68182215,NA,32219.98454075,3712.168647,59.20873996564377,16330455918,0.2298,0,5,0,0,0,0,0,5,2319.115497,741.344776,9984.783567,64.984164,216,7,13045.24384,0,10,9,1,7,3,0,0,0,0,0,0,0,39.37162880428363,35.43446592385527,3.9371628804283634,27.560140162998543,11.81148864128509,0.7,2.3978952727983707,19.685814402141816,16330.455918,91.30735450214574,29.1879513366668,393.1171922910351,513.6124981298475,0,0,0,0,0
66170,2012,66,Risaralda,Dosquebradas,8681,184343,193024,10.351912498474121,1479,8000,0.04497368261218071,77.42,120871.369,42209.216,487.308,1.6050000000000004,75287.175,43977.513,NA,67926088836,0,0,0,0,2,2,0,0,11,759.095311,4078,77.24,0,174,0,4914.335311,0,66,64,2,6,60,1,0,0,0,1.0361405835543767,1.0361405835543767,0,34.19263925729443,33.15649867374005,1.0361405835543767,3.10842175066313,31.084217506631298,0.09090909090909091,4.204692619390966,5.6987732095490715,67926.088836,3.932647292564656,21.126906498673737,0.4001574933687002,25.459711284607096,0,0,0.5180702917771883,0,0.6931471805599453
66170,2013,66,Risaralda,Dosquebradas,8608,186368,194976,10.351912498474121,1479,8000,0.04414902254939079,77.96,144909.073,49356.668000000005,620.936,1.181,92181.008,56191.868,NA,73184690587,0,0,0,0,0,0,0,0,20,562.261,9812.5,780,0,149,0,11154.761,0,58,55,3,6,52,1,0,0,0,0,0,0,29.74725094370589,28.208600032824553,1.5386509108813393,3.0773018217626786,26.669949121943212,0.10344827586206896,4.07753744390572,10.257672739208928,73184.690587,2.8837446660101755,50.3267068767438,4.000492368291482,57.21094391104546,0,0,0.5128836369604464,0,0.6931471805599453
66170,2014,66,Risaralda,Dosquebradas,8545,188381,196926,10.351912498474121,1479,8000,0.043391935527324677,72.10730090638374,171242.44999999998,53108.063,660.987,0,98797.616,54779.092,NA,77997394035,0,0,0,0,0,0,0,0,9,388.085802,9200,363.342,0,88,0,9951.427802,0,63,60,3,4,59,0,0,0,0,0,0,0,31.991712623015754,30.468297736205482,1.523414886810274,2.0312198490803652,29.960492773935385,0.06349206349206349,4.1588830833596715,4.570244660430822,77997.394035,1.9707189604216813,46.71805652884839,1.845068706011395,50.53384419528148,0,0,0,0,0
66170,2015,66,Risaralda,Dosquebradas,8491,190386,198877,10.351912498474121,1479,8000,0.042694732546806335,75.83257299118875,166157.359375,53826.25390625,818.5419921875,0,107174.28125,43306.27734375,NA,84115391311,0,0,0,0,0,0,0,0,20,368.599247,1906,1247.741371,0,99,0,3522.340618,0,55,51,4,8,47,0,0,0,0,0,0,0,27.6552844220297,25.643991009518444,2.0112934125112507,4.022586825022501,23.632697597007194,0.14545454545454545,4.02535169073515,10.056467062556253,84115.391311,1.8534030933692685,9.58381311061611,6.2739350000251415,17.711151204010523,0,0,0,0,0
66170,2016,66,Risaralda,Dosquebradas,8451,192381,200832,10.351912498474121,1479,8000,0.042079947888851166,75.67,203587.12300000002,62830.97900000001,862.696,0,125765.293,17928.003,64.09824067683088,94694410798,0,0,0,0,0,0,0,0,20,447.101908,6371.975969,351.807906,0,94,0,7170.885783,0,44,38,6,4,40,0,0,0,0,0,0,0,21.908859145952835,18.921287444231996,2.9875717017208414,1.991714467813894,19.917144678138943,0.09090909090909091,3.8066624897703196,9.958572339069471,94694.410798,2.2262483468769916,31.727891815049396,1.7517522406787762,35.70589240260516,0,0,0,0,0
66170,2017,66,Risaralda,Dosquebradas,8421,194374,202795,10.351912498474121,1479,8000,0.04152469336986542,75.04702609355722,248290.36975097656,66126.47131347656,910.0548095703125,0,138744.671875,21119.09765625,68.48242090666372,99939364541,0,0,0,0,2,1,0,0,7,501.315035,9138.71637073,3818.490713,0,119,0,13458.522118730001,0,56,52,4,10,46,1,0,0,0,0.9862176089154071,0.49310880445770355,0,27.614093049631403,25.641657831800586,1.9724352178308142,4.931088044577036,22.683005005054365,0.17857142857142858,4.04305126783455,3.4517616312039254,99939.364541,2.4720285756552185,45.06381503848714,18.829313903202742,66.36515751734511,0,0,0.49310880445770355,0,0.6931471805599453
66170,2018,66,Risaralda,Dosquebradas,12898,204280,217178,10.351912498474121,1479,8000,0.05938907340168953,76.66169862,242680.51356599998,80529.43038199999,1094.0138240000001,0,150395.495272,40561.62304,61.21312942542643,105265632122,0,0,0,0,1,0,0,0,19,529.739397,3027.461925,4039.3335,0,107,0,7596.534822,0,44,41,3,6,38,0,0,0,0,0.4604517953015499,0,0,20.259878993268195,18.878523607363544,1.3813553859046497,2.7627107718092994,17.497168221458896,0.13636363636363635,3.8066624897703196,8.748584110729448,105265.632122,2.439194563906105,13.940002785733363,18.599183618966933,34.978380968606395,0,0,0,0,0
